Staff RN - Geriatric Nurse,HC07000204,1.2.8.9
Obstetrics Nurse,HC07000205,1.2.8.9
Staff Nurse - RN - Obstetrics,HC07000205,1.2.8.9
Staff RN - Obstetrics Nurse,HC07000205,1.2.8.9
Oncology Nurse,HC07000206,1.2.8.9
Staff Nurse - RN - Oncology,HC07000206,1.2.8.9
Staff RN - Oncology Nurse,HC07000206,1.2.8.9
Operating Room Nurse,HC07000207,1.2.8.9
Staff Nurse - RN - Operating Room,HC07000207,1.2.8.9
Staff RN - Operating Room Nurse,HC07000207,1.2.8.9
Psychiatric Nurse,HC07000208,1.2.8.9
Staff Nurse - RN - Psychiatric Unit,HC07000208,1.2.8.9
Staff RN - Psychiatric Unit Nurse,HC07000208,1.2.8.9
Recovery Nurse,HC07000209,1.2.8.9
Staff Nurse - RN - Recovery Room,HC07000209,1.2.8.9
Staff RN - Recovery Room Nurse,HC07000209,1.2.8.9
Dialysis Nurse,HC07000210,1.2.8.9
Renal Nurse,HC07000210,1.2.8.9
Staff Nurse - RN - Renal Dialysis,HC07000210,1.2.8.9
Staff RN - Renal Dialysis Nurse,HC07000210,1.2.8.9
Sterile Supply Attendant,HC07000211,1.2.8.19
Physician Assistant - Surgical,HC07000212,1.2.8.7
Surgical Assistant,HC07000212,1.2.8.7
Transplant Nurse Coordinator,HC07000213,1.2.8.29
Tumor Registrar,HC07000214,1.2.8.26
Diagnostic Medical Sonographer,HC07000215,1.2.8.28
Ultrasonographer,HC07000215,1.2.8.28
Ultrasound Technologist,HC07000215,1.2.8.28
Utilization Review Technician,HC07000216,1.2.8.28
Vascular Technician,HC07000217,1.2.8.28
Wellness Program Administrator,HC07000218,1.1.1.22
Doctor - CCU,HC07000219,1.2.8.6
Doctor - Coronary Care Unit,HC07000219,1.2.8.6
Doctor - Critical Care Unit,HC07000219,1.2.8.6
Physician - CCU,HC07000219,1.2.8.6
Physician - Coronary Care Unit,HC07000219,1.2.8.6
Physician - Critical Care Unit,HC07000219,1.2.8.6
Dentist,HC07000220,1.2.8.2
Dermatologist,HC07000221,1.2.8.6
Doctor - Dermatologist,HC07000221,1.2.8.6
Physician - Dermatology,HC07000221,1.2.8.6
Doctor - Emergency Room,HC07000222,1.2.8.6
Emergency Room Doctor,HC07000222,1.2.8.6
Emergency Room Physician,HC07000222,1.2.8.6
Physician - Emergency Room,HC07000222,1.2.8.6
Doctor - Endocrinologist,HC07000223,1.2.8.6
Endocrinologist,HC07000223,1.2.8.6
Physician - Endocrinology,HC07000223,1.2.8.6
Doctor - Geriatric,HC07000225,1.2.8.6
Geriatrics,HC07000225,1.2.8.6
Physician - Geriatrics,HC07000225,1.2.8.6
Doctor - Infectious Disease,HC07000226,1.2.8.6
Infectious Disease Doctor,HC07000226,1.2.8.6
Infectious Disease Physician,HC07000226,1.2.8.6
Physician - Infectious Disease,HC07000226,1.2.8.6
Doctor - Nephrology,HC07000227,1.2.8.6
Nephrologist,HC07000227,1.2.8.6
Physician - Nephrology,HC07000227,1.2.8.6
Doctor - Otolaryngology,HC07000228,1.2.8.6
Otolaryngologist,HC07000228,1.2.8.6
Physician - Otolaryngology,HC07000228,1.2.8.6
Certified Nurse Midwife,HC07000229,1.2.8.29
Midwife,HC07000229,1.2.8.29
Clinical Nurse - Home Care,HC07000230,1.2.8.28
Clinical Nurse Specialist - Home Care,HC07000230,1.2.8.28
Clinical Nurse Specialist - Homecare,HC07000230,1.2.8.28
Clinical Nursing Specialist - Home Care,HC07000230,1.2.8.28
Clinical Nursing Specialist - Homecare,HC07000230,1.2.8.28
Home Care Clinical Nurse Specialist,HC07000230,1.2.8.28
Specialty Care Nurse (Technical) - Homecare,HC07000232,1.2.8.28
Specialty Nurse,HC07000232,1.2.8.28
Technical Nurse - Home Care,HC07000232,1.2.8.28
Technical Nurse - Homecare,HC07000232,1.2.8.28
Technical Services Nurse - Homecare,HC07000232,1.2.8.28
Pediatric Nurse - Homecare,HC07000233,1.2.8.9
Staff Nurse - RN - Pediatrics,HC07000233,1.2.8.9
Staff Nurse - RN - Pediatrics - Home Care,HC07000233,1.2.8.9
Staff Nurse - RN - Pediatrics - Homecare,HC07000233,1.2.8.9
Entry Level Home Care Aide,HC07000234,2.1.1.0
Entry Level Homecare Aide,HC07000234,2.1.1.0
Home Care Aide I,HC07000234,2.1.1.0
Homecare Aide I,HC07000234,2.1.1.0
Level I Home Care Aide,HC07000234,2.1.1.0
Home Care Aide II,HC07000236,2.1.1.0
Homecare Aide II,HC07000236,2.1.1.0
Intermediate Level Home Care Aide,HC07000236,2.1.1.0
Intermediate Level Homecare Aide,HC07000236,2.1.1.0
Level II Home Care Aide,HC07000236,2.1.1.0
Case Worker - Home Care,HC07000237,2.1.6.0
Case Worker - Homecare,HC07000237,2.1.6.0
Home Care Case Worker,HC07000237,2.1.6.0
Homecare Case Worker,HC07000237,2.1.6.0
Home Care Intake Coordinator,HC07000238,2.1.6.0
Homecare Intake Coordinator,HC07000238,2.1.6.0
Intake Coordinator - Home Care,HC07000238,2.1.6.0
Intake Coordinator - Homecare,HC07000238,2.1.6.0
Discharge Planner,HC07000239,2.1.6.0
Discharge Planner - Home Care,HC07000239,2.1.6.0
Compliance Coordinator,HC07000240,2.1.6.0
Compliance Coordinator - Home Care,HC07000240,2.1.6.0
Compliance Coordinator - Homecare,HC07000240,2.1.6.0
Home Care Aide Coordinator,HC07000241,2.1.6.0
Home Care Scheduler,HC07000241,2.1.6.0
Homecare Aide Coordinator,HC07000241,2.1.6.0
Homecare Scheduler,HC07000241,2.1.6.0
Volunteer Services Director,HC07000242,1.1.1.22
Volunteer Services Director - Home Care,HC07000242,1.1.1.22
Volunteer Services Director - Homecare,HC07000242,1.1.1.22
Bereavement Counseling Director,HC07000243,1.1.1.22
Bereavement Services Director - Home Care,HC07000243,1.1.1.22
Bereavement Services Director - Homecare,HC07000243,1.1.1.22
Chaplain,HC07000244,1.2.4.6
Chaplain - Home Care,HC07000244,1.2.4.6
Chaplain - Homecare,HC07000244,1.2.4.6
Admissions/Discharge Clerk,HC07000245,2.1.6.0
Admitting & Discharge Clerk,HC07000245,2.1.6.0
Admitting and Discharge Clerk,HC07000245,2.1.6.0
Admitting/Discharge Clerk,HC07000245,2.1.6.0
Chief Home Care Executive,HC07000246,1.1.1.22
Chief Homecare Executive,HC07000246,1.1.1.22
Head of Home Care,HC07000246,1.1.1.22
Head of Homecare,HC07000246,1.1.1.22
Top Home Care Executive,HC07000246,1.1.1.22
Top Homecare Executive,HC07000246,1.1.1.22
Home Care Program Director,HC07000247,1.1.1.22
Homecare Program Director,HC07000247,1.1.1.22
Program Director - Home Care,HC07000247,1.1.1.22
Program Director - Homecare,HC07000247,1.1.1.22
Chief Client Services Executive - Home Care,HC07000248,1.1.1.22
Chief Client Services Executive - Homecare,HC07000248,1.1.1.22
Client Services Director - Home Care,HC07000248,1.1.1.22
Head of Client Services - Home Care,HC07000248,1.1.1.22
Head of Client Services - Homecare,HC07000248,1.1.1.22
Top Client Services Executive - Home Care,HC07000248,1.1.1.22
Top Client Services Executive - Homecare,HC07000248,1.1.1.22
Clinical Services Director - Home Care,HC07000249,1.1.1.22
Clinical Services Director - Homecare,HC07000249,1.1.1.22
Director of Clinical Services Home Care,HC07000249,1.1.1.22
Director of Clinical Services Homecare,HC07000249,1.1.1.22
Home Care Clinical Services Director,HC07000249,1.1.1.22
Homecare Clinical Services Director,HC07000249,1.1.1.22
Client Services Director - Home Care,HC07000250,1.1.1.22
Client Services Director - Homecare,HC07000250,1.1.1.22
Director of Client Services Home Care,HC07000250,1.1.1.22
Director of Client Services Homecare,HC07000250,1.1.1.22
Home Care Client Services Director,HC07000250,1.1.1.22
Homecare Client Services Director,HC07000250,1.1.1.22
Home Care Utilization Review Manager,HC07000251,1.1.1.22
Homecare Utilization Review Manager,HC07000251,1.1.1.22
Utilization Review Manager - Home Care,HC07000251,1.1.1.22
Utilization Review Manager - Homecare,HC07000251,1.1.1.22
Office Manager - Home Care,HC07000252,1.1.1.22
Office Manager - Homecare,HC07000252,1.1.1.22
Account Executive - Home Care,HC07000253,2.1.6.0
Account Executive - Homecare,HC07000253,2.1.6.0
Home Care Intake Services Representative,HC07000254,2.1.6.0
Homecare Intake Services Representative,HC07000254,2.1.6.0
Intake Representative - Home Care,HC07000254,2.1.6.0
Intake Services Rep. - Home Care,HC07000254,2.1.6.0
Intake Services Rep. - Homecare,HC07000254,2.1.6.0
Intake Services Representative - Home Care,HC07000254,2.1.6.0
Intake Services Representative - Homecare,HC07000254,2.1.6.0
Clinical Supervisor - Home Care,HC07000255,1.1.1.22
Clinical Supervisor - Homecare,HC07000255,1.1.1.22
Home Care Clinical Supervisor,HC07000255,1.1.1.22
Homecare Clinical Supervisor,HC07000255,1.1.1.22
Home Care Team Leader,HC07000256,1.1.1.22
Homecare Team Leader,HC07000256,1.1.1.22
Team Leader - Home Care,HC07000256,1.1.1.22
Team Leader - Homecare,HC07000256,1.1.1.22
Head Nurse - Quality Improvement,HC07000257,1.1.1.22
Head Nurse - Quality Improvement - Home Care,HC07000257,1.1.1.22
Head Nurse - Quality Improvement - Homecare,HC07000257,1.1.1.22
Homecare Head Nurse - Quality Improvement,HC07000257,1.1.1.22
Nurse Manager - Quality Improvement - Home Care,HC07000257,1.1.1.22
Aides Supervisor - Home Care,HC07000258,1.1.1.22
Aides Supervisor - Homecare,HC07000258,1.1.1.22
Home Care Aides Supervisor,HC07000258,1.1.1.22
Homecare Aides Supervisor,HC07000258,1.1.1.22
Home Care Rehabilitation Services Supervisor,HC07000259,1.1.1.22
Homecare Rehabilitation Services Supervisor,HC07000259,1.1.1.22
Rehabilitation Services Supervisor - Home Care,HC07000259,1.1.1.22
Rehabilitation Services Supervisor - Homecare,HC07000259,1.1.1.22
Dietitian - Home Care,HC07000260,1.2.8.3
Dietitian - Homecare,HC07000260,1.2.8.3
Home Care Dietician,HC07000260,1.2.8.3
Nutritionist - Homecare,HC07000260,1.2.8.3
Home Care Licensed Practical Nurse,HC07000261,1.2.8.25
Licensed Practical Nurse - Home Care,HC07000261,1.2.8.25
Licensed Practical Nurse - Homecare,HC07000261,1.2.8.25
Licensed Vocational Nurse - Home Care,HC07000261,1.2.8.25
LPN - Home Care,HC07000261,1.2.8.25
LVN - Home Care,HC07000261,1.2.8.25
Home Care Medical Social Worker (BSW),HC07000262,1.2.4.2
Medical Social Worker (BSW) - Home Care,HC07000262,1.2.4.2
Medical Social Worker (BSW) - Homecare,HC07000262,1.2.4.2
Medical Social Worker (MSW) - Home Care,HC07000262,1.2.4.2
Home Care Occupational Therapist,HC07000263,1.2.8.11
Occupational Therapist - Home Care,HC07000263,1.2.8.11
Occupational Therapist - Homecare,HC07000263,1.2.8.11
Home Care Physical Therapist,HC07000264,1.2.8.12
Physical Therapist - Home Care,HC07000264,1.2.8.12
Physical Therapist - Homecare,HC07000264,1.2.8.12
Home Care Respiratory Therapist,HC07000265,1.2.8.15
Respiratory Therapist - Home Care,HC07000265,1.2.8.15
Respiratory Therapist - Homecare,HC07000265,1.2.8.15
Home Care Speech and Language Pathologist,HC07000266,1.2.8.16
Speech & Hearing Pathologist - Home Care,HC07000266,1.2.8.16
Speech & Hearing Pathologist - Homecare,HC07000266,1.2.8.16
Speech & Language Pathologist - Home Care,HC07000266,1.2.8.16
Speech and Hearing Pathologist - Home Care,HC07000266,1.2.8.16
Speech and Hearing Pathologist - Homecare,HC07000266,1.2.8.16
Speech and Language Pathologist - Home Care,HC07000266,1.2.8.16
Speech and Language Pathologist - Homecare,HC07000266,1.2.8.16
Home Care Staff Nurse - RN - Psychiatric Unit,HC07000267,1.2.8.9
Psychiatric Nurse - Home Care,HC07000267,1.2.8.9
Psychiatric Nurse - Homecare,HC07000267,1.2.8.9
Staff Nurse - RN - Psychiatric Unit - Home Care,HC07000267,1.2.8.9
Staff Nurse - RN - Psychiatric Unit - Homecare,HC07000267,1.2.8.9
Home Care Staff Nurse - RN,HC07000268,1.2.8.9
Registered Nurse - Home Care,HC07000268,1.2.8.9
Registered Nurse - Homecare,HC07000268,1.2.8.9
Staff Nurse - RN - Home Care,HC07000268,1.2.8.9
Staff Nurse - RN - Homecare,HC07000268,1.2.8.9
Manager Pharmacist,HC07000269,1.1.1.22
Pharmacist Manager,HC07000269,1.1.1.22
Pharmacy Manager,HC07000269,1.1.1.22
Medical Biller,HC07000270,2.1.6.0
Medical Billing Clerk,HC07000270,2.1.6.0
Central Services Supervisor,HC07000271,1.1.1.22
Central Supply Supervisor,HC07000271,1.1.1.22
Supervisor of Central Supply,HC07000271,1.1.1.22
Supply Supervisor,HC07000271,1.1.1.22
Floor Secretary,HC07000272,2.1.6.0
Nursing Floor Secretary,HC07000272,2.1.6.0
Nursing Unit Administrative Assistant,HC07000272,2.1.6.0
Nursing Unit Secretary,HC07000272,2.1.6.0
Nurse Educator,HC07000273,1.2.8.29
Nursing Education Coordinator,HC07000273,1.2.8.29
Nursing Educator,HC07000273,1.2.8.29
ICU Nurse,HC07000274,1.2.8.9
ICU Registered Nurse,HC07000274,1.2.8.9
ICU Staff Nurse,HC07000274,1.2.8.9
Registered Nurse - Intensive Care Unit,HC07000274,1.2.8.9
Staff Nurse - ICU,HC07000274,1.2.8.9
Staff Nurse - RN - Intensive Care Unit,HC07000274,1.2.8.9
Infection Control Nurse,HC07000275,1.2.8.9
Infection Control Registered Nurse,HC07000275,1.2.8.9
Infection Control Staff Nurse,HC07000275,1.2.8.9
Registered Nurse - Infection Control,HC07000275,1.2.8.9
Staff Nurse - Infection Control,HC07000275,1.2.8.9
Staff Nurse - RN - Infection Control,HC07000275,1.2.8.9
Lactation Consultant,HC07000276,1.2.8.9
Lactation Specialist,HC07000276,1.2.8.9
Lactation Staff Nurse,HC07000276,1.2.8.9
Staff Nurse - RN - Lactation,HC07000276,1.2.8.9
Manager of Physician Practice,HC07000277,1.1.1.22
Manager of Physician Practice Operations,HC07000277,1.1.1.22
Medical Offices Manger,HC07000277,1.1.1.22
Physician Practice Manager,HC07000277,1.1.1.22
Physician Practice Operations Manager,HC07000277,1.1.1.22
Practice Manager,HC07000277,1.1.1.22
On-line Pharmacist,HC07000278,1.2.8.5
Online Pharmacist,HC07000278,1.2.8.5
Clerk of Pharmacy Services,HC07000279,1.2.8.26
Pharmacy Service Associate,HC07000279,1.2.8.26
Pharmacy Service Clerk,HC07000279,1.2.8.26
Nuclear Pharmacist,HC07000280,1.2.8.5
Radiopharmacist,HC07000280,1.2.8.5
Case Manager - Home Care,HC07000281,2.1.1.0
Home Care Case Manager,HC07000281,2.1.1.0
Clinical Nurse Specialist,HC07000282,1.2.8.29
Clinical Nursing Specialist,HC07000282,1.2.8.29
Credentialing Assistant,HC07000283,1.2.8.29
Credentialing Specialist,HC07000283,1.2.8.29
Dental Assistant,HC07000284,2.1.5.0
Dentist Assistant,HC07000284,2.1.5.0
Hospital Interpreter,HC07000285,2.1.6.0
Medical Interpreter,HC07000285,2.1.6.0
Home Care Medical Records Clerk,HC07000286,1.2.8.26
Medical Records Clerk - Home Care,HC07000286,1.2.8.26
Medical Administrative Assistant,HC07000287,2.1.6.0
Medical Secretary,HC07000287,2.1.6.0
Home Care Medical Administrative Assistant,HC07000288,2.1.6.0
Home Care Medical Secretary,HC07000288,2.1.6.0
Medical Administrative Assistant - Home Care,HC07000288,2.1.6.0
Medical Secretary - Home Care,HC07000288,2.1.6.0
Medical Social Worker (MSW),HC07000289,1.2.4.2
Member Representative,HC07000290,2.1.6.0
Member Services Representative,HC07000290,2.1.6.0
Home Care Nurse Educator,HC07000291,2.1.1.0
Home Care Nursing Education Coordinator,HC07000291,2.1.1.0
Home Care Nursing Educator,HC07000291,2.1.1.0
Nurse Educator - Home Care,HC07000291,2.1.1.0
Nursing Education Coordinator - Home Care,HC07000291,2.1.1.0
Nursing Educator - Home Care,HC07000291,2.1.1.0
Home Care Pharmacist,HC07000292,1.2.8.5
Pharmacist - Home Care,HC07000292,1.2.8.5
Patient-Physician Referral Specialist,HC07000293,2.1.6.0
Referral Assistant,HC07000293,2.1.6.0
Referral Specialist,HC07000293,2.1.6.0
Reimbursement Assistant,HC07000294,2.1.6.0
Reimbursement Specialist - Healthcare,HC07000294,2.1.6.0
Operating Room Scheduler,HC07000295,1.2.8.29
OR Scheduler,HC07000295,1.2.8.29
Cardiology Manager,HC07000296,1.2.8.29
Manager of Cardiology,HC07000296,1.2.8.29
Food Services Supervisor - Healthcare,HC07000297,1.1.1.18
Supervisor of Food Services - Healthcare,HC07000297,1.1.1.18
Laundry Manager - Healthcare,HC07000298,2.4.1.0
Laundry Services Manager - Healthcare,HC07000298,2.4.1.0
Manager of Laundry Services - Healthcare,HC07000298,2.4.1.0
Home Care Recruiter,HC07000299,2.1.6.0
Recruiter - Home Care,HC07000299,2.1.6.0
Medical Social Worker (BSW),HC07000301,1.2.4.2
Health Information Management Clerk,HC07000302,1.2.8.26
Medical Records Clerk,HC07000302,1.2.8.26
Compliance Director - Healthcare,HC07000303,1.2.8.29
Director of (Healthcare) Compliance,HC07000303,1.2.8.29
Director of Compliance - Healthcare,HC07000303,1.2.8.29
Director of Respiratory Therapy,HC07000304,1.2.8.29
Respiratory Therapy Director,HC07000304,1.2.8.29
Director of Patient Accounts,HC07000305,1.2.8.26
Patient Accounts Director,HC07000305,1.2.8.26
Director of Risk Management - Healthcare,HC07000306,1.2.8.29
Risk Management Director - Healthcare,HC07000306,1.2.8.29
Doctor - Vascular Surgery,HC07000307,1.2.8.6
Physician - Vascular Surgery,HC07000307,1.2.8.6
Surgeon - Vascular,HC07000307,1.2.8.6
Vascular Surgeon,HC07000307,1.2.8.6
Head Intensive Care Nurse,HC07000308,1.2.8.9
Head Nurse - ICU,HC07000308,1.2.8.9
Head Nurse - Intensive Care Unit,HC07000308,1.2.8.9
Nurse Manager - ICU,HC07000308,1.2.8.9
Nurse Manager Intensive Care Unit,HC07000308,1.2.8.9
Head Nurse - Occupational Health,HC07000309,1.2.8.9
Head Occupational Health Nurse,HC07000309,1.2.8.9
Nurse Manager - Occupational Health,HC07000309,1.2.8.9
Occupational Health Head Nurse,HC07000309,1.2.8.9
Occupational Health Nurse Manager,HC07000309,1.2.8.9
Cardiothoracic Surgeon,HC07000310,1.2.8.6
Doctor - Cardiothoracic Surgery,HC07000310,1.2.8.6
Physician - Cardiothoracic Surgery,HC07000310,1.2.8.6
Surgeon - Cardiothoracic,HC07000310,1.2.8.6
Doctor - Orthopedic Surgery,HC07000311,1.2.8.6
Orthopedic Surgeon,HC07000311,1.2.8.6
Physician - Orthopedic Surgery,HC07000311,1.2.8.6
Surgeon - Orthopedic,HC07000311,1.2.8.6
Doctor - Hospitalist,HC07000312,1.2.8.6
Hospitalist,HC07000312,1.2.8.6
Hospitalist Physician,HC07000312,1.2.8.6
Physician - Hospitalist,HC07000312,1.2.8.6
Doctor - Neurology Surgery,HC07000313,1.2.8.6
Neurologist,HC07000313,1.2.8.6
Neurology Surgeon,HC07000313,1.2.8.6
Physician - Neurology Surgery,HC07000313,1.2.8.6
Surgeon - Neurology,HC07000313,1.2.8.6
Doctor - Plastic Reconstructive Surgery,HC07000314,1.2.8.6
Physician - Plastic Reconstructive Surgery,HC07000314,1.2.8.6
Plastic Reconstructive Surgeon,HC07000314,1.2.8.6
Surgeon - Plastic Reconstructive,HC07000314,1.2.8.6
Doctor - Heart Transplant Surgery,HC07000315,1.2.8.6
Heart Transplant Surgeon,HC07000315,1.2.8.6
Physician - Heart Transplant Surgery,HC07000315,1.2.8.6
Surgeon - Heart Transplant,HC07000315,1.2.8.6
Doctor - Trauma Surgery,HC07000316,1.2.8.6
Physician - Trauma Surgery,HC07000316,1.2.8.6
Surgeon - Trauma,HC07000316,1.2.8.6
Trauma Surgeon,HC07000316,1.2.8.6
Burn Surgeon,HC07000317,1.2.8.6
Doctor - Burn Surgery,HC07000317,1.2.8.6
Physician - Burn Surgery,HC07000317,1.2.8.6
Surgeon - Burn,HC07000317,1.2.8.6
Doctor - Nuclear Medicine,HC07000318,1.2.8.6
Nuclear Medicine Physician,HC07000318,1.2.8.6
Physician - Nuclear Medicine,HC07000318,1.2.8.6
Doctor - Radiation Therapy,HC07000319,1.2.8.13
Physician - Radiation Therapy,HC07000319,1.2.8.13
Radiation Therapy Physician,HC07000319,1.2.8.13
Doctor - Pediatric Surgery,HC07000320,1.2.8.6
Pediatric Surgeon,HC07000320,1.2.8.6
Physician - Pediatric Surgery,HC07000320,1.2.8.6
Surgeon - Pediatric,HC07000320,1.2.8.6
Child Psychiatrist,HC07000321,1.2.8.6
Pediatric Psychiatrist,HC07000321,1.2.8.6
Child Cardiologist,HC07000322,1.2.8.6
Doctor - Pediatric Cardiology,HC07000322,1.2.8.6
Pediatric Cardiologist,HC07000322,1.2.8.6
Pediatric Cardiology Physician,HC07000322,1.2.8.6
Physician - Pediatric Cardiology,HC07000322,1.2.8.6
Coordinator of Managed Care,HC07000323,2.1.6.0
Managed Care Coordinator,HC07000323,2.1.6.0
Director of Support Services - Healthcare,HC07000324,2.1.6.0
Support Services Director,HC07000324,2.1.6.0
Support Services Director - Healthcare,HC07000324,2.1.6.0
Admissions Director,HC07000325,2.1.6.0
Admitting Director,HC07000325,2.1.6.0
Admitting Director - Healthcare,HC07000325,2.1.6.0
Director of Admissions,HC07000325,1.2.8.29
Ambulance Attendant,HC07000326,1.2.8.23
Emergency Medical Technician,HC07000326,1.2.8.23
EMT,HC07000326,1.2.8.23
Certified Nursing Assistant - Long-Term Care,HC07000327,2.1.1.0
Long-Term Care Certified Nurse Assistant (CNA),HC07000327,2.1.1.0
Long-Term Care Certified Nursing Assistant,HC07000327,2.1.1.0
Skilled Nursing CNA,HC07000327,2.1.1.0
Licensed Practical Nurse - Long-Term Care,HC07000328,1.2.8.25
Licensed Vocational Nurse - Long-Term Care,HC07000328,1.2.8.25
Long-Term Care Licensed Practical Nurse,HC07000328,1.2.8.25
Long-Term Care Licensed Practical Nurse (LPN),HC07000328,1.2.8.25
Skilled Nursing LPN,HC07000328,1.2.8.25
Skilled Nursing LVN,HC07000328,1.2.8.25
Long-Term Care Registered Nurse,HC07000329,1.2.8.9
Long-Term Care Registered Nurse (RN),HC07000329,1.2.8.9
Skilled Nursing RN,HC07000329,1.2.8.9
Staff Nurse - RN - Long-Term Care,HC07000329,1.2.8.9
Long-Term Nurse Manager,HC07000330,1.2.8.9
Nurse Manager - Long-Term Care,HC07000330,1.2.8.9
Skilled Nursing Manager,HC07000330,1.2.8.9
Doctor - Pediatric Neonatology,HC07000331,1.2.8.6
Neonatologist,HC07000331,1.2.8.6
Physician - Pediatric Neonatology,HC07000331,1.2.8.6
QA Coordinator - Healthcare,HC07000332,1.2.8.29
Quality Assurance Coordinator - Healthcare,HC07000332,1.2.8.29
Charge Nurse,HC07000333,1.2.8.9
Doctor - Occupational Medicine,HC07000334,1.2.8.6
Physician - Occupational Medicine,HC07000334,1.2.8.6
Home Care Volunteer Coordinator,HC07000335,2.1.6.0
Volunteer Coordinator - Home Care,HC07000335,2.1.6.0
Behavioral Health Director,HC07000336,2.1.6.0
Director of Behavioral Health,HC07000336,2.1.6.0
Optician,HC07000337,1.2.8.27
Genetic Counselor,HC07000338,1.2.8.22
Genetics Counselor,HC07000338,1.2.8.22
Health Information Management Coding Manager,HC07000339,1.2.8.26
Manager of Medial Records Coding,HC07000339,1.2.8.26
Manager of Medical Records Coding,HC07000339,1.2.8.26
Medical Records Coding Manager,HC07000339,1.2.8.26
Optometrist,HC07000340,1.2.8.4
Diet Technician,HC07000341,1.2.8.3
Dietetic Assistant,HC07000341,1.2.8.3
Nutrition Assistant,HC07000341,1.2.8.3
Nutrition Technician,HC07000341,1.2.8.3
Massage Therapist,HC07000342,2.1.4.0
Masseur,HC07000342,2.1.4.0
Masseuse,HC07000342,2.1.4.0
Director of Fitness Center,HC07000343,1.2.8.29
Director of the Fitness Center,HC07000343,1.2.8.29
Fitness Center Director,HC07000343,1.2.8.29
Exercise Specialist,HC07000344,1.2.8.29
Exercise Technician,HC07000344,1.2.8.29
Personal Trainer - Healthcare,HC07000344,1.2.8.29
Volunteer Coordinator,HC07000345,2.1.6.0
RN - First Assist,HC07000346,1.2.8.9
Staff Nurse - RN - Surgical First Assistant,HC07000346,1.2.8.9
Surgical First Assistant Nurse,HC07000346,1.2.8.9
Interventional Radiological Technologist,HC07000347,1.2.8.13
Interventional Radiological Technologist/Radiology Tech,HC07000347,1.2.8.13
Special Procedures Technologist,HC07000347,1.2.8.28
Cardiac Cath Lab Manager,HC07000348,1.2.8.28
Cardiac Catheterization Lab Manager,HC07000348,1.2.8.28
Cardiac Catheterization Laboratory Manager,HC07000348,1.2.8.28
Manager of Cardiac Catheterization/Cath Lab,HC07000348,1.2.8.28
Research Nurse,HC07000349,1.2.8.9
Research Registered Nurse (RN),HC07000349,1.2.8.9
Research RN,HC07000349,1.2.8.9
Staff Nurse - RN - Research,HC07000349,1.2.8.9
Staff Nurse -RN - Research,HC07000349,1.2.8.9
Counselor - Vocational Rehab,HC07000350,1.2.8.11
Counselor - Vocational Rehabilitation ,HC07000350,1.2.8.11
Vocational Rehab Counselor,HC07000350,1.2.8.11
Vocational Rehabilitation Counselor,HC07000350,1.2.8.11
Corporate Compliance Officer - Healthcare,HC07000351,1.2.8.26
Healthcare (HIPPA/JCAHO) Corporate Compliance Officer,HC07000351,1.2.8.26
Doctor - Oral Surgery,HC07000352,1.2.8.6
Oral Surgeon,HC07000352,1.2.8.6
Physician - Oral Surgery,HC07000352,1.2.8.6
Surgeon - Oral,HC07000352,1.2.8.6
Breast (Cancer) Center Manager,HC07000353,2.1.6.0
Breast Center Manager,HC07000353,2.1.6.0
Manager - Breast Center,HC07000353,2.1.6.0
Childbirth Educator,HC07000354,1.2.8.29
Educator of Childbirth,HC07000354,1.2.8.29
Diagnostic Imaging Manager,HC07000355,1.2.8.29
Manager of Diagnostic Imaging,HC07000355,1.2.8.29
Medical Diagnostic Imaging Manager,HC07000355,1.2.8.29
Diagnostic Imaging Supervisor,HC07000356,1.2.8.29
Medical Diagnostic Imaging Supervisor,HC07000356,1.2.8.29
Supervisor of Diagnostic Imaging,HC07000356,1.2.8.29
Financial Coordinator - Healthcare,HC07000357,1.1.2.24
Financial Counselor,HC07000357,1.1.2.24
Financial Counselor - Healthcare,HC07000357,1.1.2.24
Managed Care Supervisor,HC07000358,1.2.8.29
Supervisor of Managed Care,HC07000358,1.2.8.29
Manager of Social Work,HC07000359,1.2.4.2
Social Work Manager,HC07000359,1.2.4.2
Cardiac Monitor Technician,HC07000360,1.2.8.28
Monitor (Cardiac) Technician,HC07000360,1.2.8.28
Monitor Attendant,HC07000360,1.2.8.28
Monitor Technician,HC07000360,1.2.8.28
Manager - Rehabilitation Services,HC07000361,1.2.8.28
Manager of Rehabilitation Services,HC07000361,1.2.8.28
Rehabilitation Services Manager,HC07000361,1.2.8.28
Rehab Services Supervisor,HC07000362,1.2.8.28
Rehabilitation Services Supervisor,HC07000362,1.2.8.28
Supervisor - Rehabilitation Services,HC07000362,1.2.8.28
Supervisor of Rehabilitation Services,HC07000362,1.2.8.28
Manager of Respiratory Care,HC07000363,1.2.8.28
Respiratory Care Manager,HC07000363,1.2.8.28
Berearvement Coordinator,HC07000364,1.2.8.29
Bereavement Coordinator,HC07000364,1.2.8.29
Bereavement Counselor,HC07000364,1.2.8.29
Bereavement Specialist,HC07000364,1.2.8.29
Clinical Research Coordinator,HC07000365,1.2.8.29
Clinical Research Specialist,HC07000365,1.2.8.29
Endoscopy Technician,HC07000366,1.2.8.28
EMT - Flight,HC07000367,1.2.8.23
Flight Medic,HC07000367,1.2.8.23
Flight Nurse,HC07000368,1.2.8.9
Flight Transport Nurse,HC07000368,1.2.8.9
